timestamp_raw,log_level,client,message,parsed_status,line_no,raw_line,timestamp,date,hour,weekday
Mon Dec 05 03:50:59 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1112,[Mon Dec 05 03:50:59 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 03:50:59,2005-12-05,3,Monday
Mon Dec 05 03:50:59 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1113,[Mon Dec 05 03:50:59 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 03:50:59,2005-12-05,3,Monday
Mon Dec 05 03:50:59 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1114,[Mon Dec 05 03:50:59 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 03:50:59,2005-12-05,3,Monday
Mon Dec 05 03:56:12 2005,notice,unknown,jk2_init() Found child 2866 in scoreboard slot 7,success,1115,[Mon Dec 05 03:56:12 2005] [notice] jk2_init() Found child 2866 in scoreboard slot 7,2005-12-05 03:56:12,2005-12-05,3,Monday
Mon Dec 05 03:56:12 2005,notice,unknown,jk2_init() Found child 2867 in scoreboard slot 8,success,1116,[Mon Dec 05 03:56:12 2005] [notice] jk2_init() Found child 2867 in scoreboard slot 8,2005-12-05 03:56:12,2005-12-05,3,Monday
Mon Dec 05 03:56:12 2005,notice,unknown,jk2_init() Found child 2865 in scoreboard slot 9,success,1117,[Mon Dec 05 03:56:12 2005] [notice] jk2_init() Found child 2865 in scoreboard slot 9,2005-12-05 03:56:12,2005-12-05,3,Monday
Mon Dec 05 03:56:12 2005,notice,unknown,jk2_init() Found child 2864 in scoreboard slot 6,success,1118,[Mon Dec 05 03:56:12 2005] [notice] jk2_init() Found child 2864 in scoreboard slot 6,2005-12-05 03:56:12,2005-12-05,3,Monday
Mon Dec 05 03:56:15 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1119,[Mon Dec 05 03:56:15 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:56:15,2005-12-05,3,Monday
Mon Dec 05 03:56:15 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1120,[Mon Dec 05 03:56:15 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 03:56:15,2005-12-05,3,Monday
Mon Dec 05 03:56:15 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1121,[Mon Dec 05 03:56:15 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:56:15,2005-12-05,3,Monday
Mon Dec 05 03:56:15 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1122,[Mon Dec 05 03:56:15 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 03:56:15,2005-12-05,3,Monday
Mon Dec 05 03:56:15 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1123,[Mon Dec 05 03:56:15 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:56:15,2005-12-05,3,Monday
Mon Dec 05 03:56:15 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1124,[Mon Dec 05 03:56:15 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 03:56:15,2005-12-05,3,Monday
Mon Dec 05 03:56:15 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1125,[Mon Dec 05 03:56:15 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 03:56:15,2005-12-05,3,Monday
Mon Dec 05 03:56:15 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1126,[Mon Dec 05 03:56:15 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 03:56:15,2005-12-05,3,Monday
Mon Dec 05 04:00:55 2005,notice,unknown,jk2_init() Found child 2877 in scoreboard slot 10,success,1127,[Mon Dec 05 04:00:55 2005] [notice] jk2_init() Found child 2877 in scoreboard slot 10,2005-12-05 04:00:55,2005-12-05,4,Monday
Mon Dec 05 04:01:18 2005,notice,unknown,jk2_init() Found child 2883 in scoreboard slot 9,success,1128,[Mon Dec 05 04:01:18 2005] [notice] jk2_init() Found child 2883 in scoreboard slot 9,2005-12-05 04:01:18,2005-12-05,4,Monday
Mon Dec 05 04:01:18 2005,notice,unknown,jk2_init() Found child 2878 in scoreboard slot 7,success,1129,[Mon Dec 05 04:01:18 2005] [notice] jk2_init() Found child 2878 in scoreboard slot 7,2005-12-05 04:01:18,2005-12-05,4,Monday
Mon Dec 05 04:01:18 2005,notice,unknown,jk2_init() Found child 2880 in scoreboard slot 8,success,1130,[Mon Dec 05 04:01:18 2005] [notice] jk2_init() Found child 2880 in scoreboard slot 8,2005-12-05 04:01:18,2005-12-05,4,Monday
Mon Dec 05 04:01:18 2005,notice,unknown,jk2_init() Found child 2879 in scoreboard slot 6,success,1131,[Mon Dec 05 04:01:18 2005] [notice] jk2_init() Found child 2879 in scoreboard slot 6,2005-12-05 04:01:18,2005-12-05,4,Monday
Mon Dec 05 04:01:23 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1132,[Mon Dec 05 04:01:23 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:01:23,2005-12-05,4,Monday
Mon Dec 05 04:01:23 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1133,[Mon Dec 05 04:01:23 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 04:01:23,2005-12-05,4,Monday
Mon Dec 05 04:01:23 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1134,[Mon Dec 05 04:01:23 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:01:23,2005-12-05,4,Monday
Mon Dec 05 04:01:23 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1135,[Mon Dec 05 04:01:23 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 04:01:23,2005-12-05,4,Monday
Mon Dec 05 04:01:23 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1136,[Mon Dec 05 04:01:23 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:01:23,2005-12-05,4,Monday
Mon Dec 05 04:01:23 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1137,[Mon Dec 05 04:01:23 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 04:01:23,2005-12-05,4,Monday
Mon Dec 05 04:01:23 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1138,[Mon Dec 05 04:01:23 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:01:23,2005-12-05,4,Monday
Mon Dec 05 04:01:23 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1139,[Mon Dec 05 04:01:23 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 04:01:23,2005-12-05,4,Monday
Mon Dec 05 04:06:19 2005,notice,unknown,jk2_init() Found child 3667 in scoreboard slot 7,success,1140,[Mon Dec 05 04:06:19 2005] [notice] jk2_init() Found child 3667 in scoreboard slot 7,2005-12-05 04:06:19,2005-12-05,4,Monday
Mon Dec 05 04:06:19 2005,notice,unknown,jk2_init() Found child 3669 in scoreboard slot 6,success,1141,[Mon Dec 05 04:06:19 2005] [notice] jk2_init() Found child 3669 in scoreboard slot 6,2005-12-05 04:06:19,2005-12-05,4,Monday
Mon Dec 05 04:06:27 2005,notice,unknown,jk2_init() Found child 3670 in scoreboard slot 8,success,1142,[Mon Dec 05 04:06:27 2005] [notice] jk2_init() Found child 3670 in scoreboard slot 8,2005-12-05 04:06:27,2005-12-05,4,Monday
Mon Dec 05 04:06:43 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1143,[Mon Dec 05 04:06:43 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:06:43,2005-12-05,4,Monday
Mon Dec 05 04:06:43 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1144,[Mon Dec 05 04:06:43 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:06:43,2005-12-05,4,Monday
Mon Dec 05 04:06:45 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1145,[Mon Dec 05 04:06:45 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 04:06:45,2005-12-05,4,Monday
Mon Dec 05 04:06:45 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1146,[Mon Dec 05 04:06:45 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 04:06:45,2005-12-05,4,Monday
Mon Dec 05 04:07:23 2005,notice,unknown,jk2_init() Found child 3672 in scoreboard slot 7,success,1147,[Mon Dec 05 04:07:23 2005] [notice] jk2_init() Found child 3672 in scoreboard slot 7,2005-12-05 04:07:23,2005-12-05,4,Monday
Mon Dec 05 04:07:37 2005,notice,unknown,jk2_init() Found child 3673 in scoreboard slot 6,success,1148,[Mon Dec 05 04:07:37 2005] [notice] jk2_init() Found child 3673 in scoreboard slot 6,2005-12-05 04:07:37,2005-12-05,4,Monday
Mon Dec 05 04:07:48 2005,notice,unknown,jk2_init() Found child 3675 in scoreboard slot 9,success,1149,[Mon Dec 05 04:07:48 2005] [notice] jk2_init() Found child 3675 in scoreboard slot 9,2005-12-05 04:07:48,2005-12-05,4,Monday
Mon Dec 05 04:07:48 2005,notice,unknown,jk2_init() Found child 3674 in scoreboard slot 8,success,1150,[Mon Dec 05 04:07:48 2005] [notice] jk2_init() Found child 3674 in scoreboard slot 8,2005-12-05 04:07:48,2005-12-05,4,Monday
Mon Dec 05 04:08:37 2005,notice,unknown,jk2_init() Found child 3678 in scoreboard slot 8,success,1151,[Mon Dec 05 04:08:37 2005] [notice] jk2_init() Found child 3678 in scoreboard slot 8,2005-12-05 04:08:37,2005-12-05,4,Monday
Mon Dec 05 04:08:37 2005,notice,unknown,jk2_init() Found child 3681 in scoreboard slot 6,success,1152,[Mon Dec 05 04:08:37 2005] [notice] jk2_init() Found child 3681 in scoreboard slot 6,2005-12-05 04:08:37,2005-12-05,4,Monday
Mon Dec 05 04:08:37 2005,notice,unknown,jk2_init() Found child 3679 in scoreboard slot 9,success,1153,[Mon Dec 05 04:08:37 2005] [notice] jk2_init() Found child 3679 in scoreboard slot 9,2005-12-05 04:08:37,2005-12-05,4,Monday
Mon Dec 05 04:08:37 2005,notice,unknown,jk2_init() Found child 3680 in scoreboard slot 7,success,1154,[Mon Dec 05 04:08:37 2005] [notice] jk2_init() Found child 3680 in scoreboard slot 7,2005-12-05 04:08:37,2005-12-05,4,Monday
Mon Dec 05 04:08:57 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1155,[Mon Dec 05 04:08:57 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:08:57,2005-12-05,4,Monday
Mon Dec 05 04:09:32 2005,notice,unknown,jk2_init() Found child 3685 in scoreboard slot 6,success,1156,[Mon Dec 05 04:09:32 2005] [notice] jk2_init() Found child 3685 in scoreboard slot 6,2005-12-05 04:09:32,2005-12-05,4,Monday
Mon Dec 05 04:10:47 2005,notice,unknown,jk2_init() Found child 3698 in scoreboard slot 9,success,1157,[Mon Dec 05 04:10:47 2005] [notice] jk2_init() Found child 3698 in scoreboard slot 9,2005-12-05 04:10:47,2005-12-05,4,Monday
Mon Dec 05 04:10:47 2005,notice,unknown,jk2_init() Found child 3690 in scoreboard slot 6,success,1158,[Mon Dec 05 04:10:47 2005] [notice] jk2_init() Found child 3690 in scoreboard slot 6,2005-12-05 04:10:47,2005-12-05,4,Monday
Mon Dec 05 04:10:47 2005,notice,unknown,jk2_init() Found child 3691 in scoreboard slot 8,success,1159,[Mon Dec 05 04:10:47 2005] [notice] jk2_init() Found child 3691 in scoreboard slot 8,2005-12-05 04:10:47,2005-12-05,4,Monday
Mon Dec 05 04:13:54 2005,notice,unknown,jk2_init() Found child 3744 in scoreboard slot 6,success,1160,[Mon Dec 05 04:13:54 2005] [notice] jk2_init() Found child 3744 in scoreboard slot 6,2005-12-05 04:13:54,2005-12-05,4,Monday
Mon Dec 05 04:13:54 2005,notice,unknown,jk2_init() Found child 3747 in scoreboard slot 8,success,1161,[Mon Dec 05 04:13:54 2005] [notice] jk2_init() Found child 3747 in scoreboard slot 8,2005-12-05 04:13:54,2005-12-05,4,Monday
Mon Dec 05 04:13:54 2005,notice,unknown,jk2_init() Found child 3754 in scoreboard slot 12,success,1162,[Mon Dec 05 04:13:54 2005] [notice] jk2_init() Found child 3754 in scoreboard slot 12,2005-12-05 04:13:54,2005-12-05,4,Monday
Mon Dec 05 04:13:54 2005,notice,unknown,jk2_init() Found child 3755 in scoreboard slot 13,success,1163,[Mon Dec 05 04:13:54 2005] [notice] jk2_init() Found child 3755 in scoreboard slot 13,2005-12-05 04:13:54,2005-12-05,4,Monday
Mon Dec 05 04:13:54 2005,notice,unknown,jk2_init() Found child 3753 in scoreboard slot 10,success,1164,[Mon Dec 05 04:13:54 2005] [notice] jk2_init() Found child 3753 in scoreboard slot 10,2005-12-05 04:13:54,2005-12-05,4,Monday
Mon Dec 05 04:13:54 2005,notice,unknown,jk2_init() Found child 3752 in scoreboard slot 9,success,1165,[Mon Dec 05 04:13:54 2005] [notice] jk2_init() Found child 3752 in scoreboard slot 9,2005-12-05 04:13:54,2005-12-05,4,Monday
Mon Dec 05 04:13:54 2005,notice,unknown,jk2_init() Found child 3746 in scoreboard slot 7,success,1166,[Mon Dec 05 04:13:54 2005] [notice] jk2_init() Found child 3746 in scoreboard slot 7,2005-12-05 04:13:54,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1167,[Mon Dec 05 04:14:00 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1168,[Mon Dec 05 04:14:00 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,error,unknown,mod_jk child workerEnv in error state 9,success,1169,[Mon Dec 05 04:14:00 2005] [error] mod_jk child workerEnv in error state 9,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1170,[Mon Dec 05 04:14:00 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,error,unknown,mod_jk child workerEnv in error state 8,success,1171,[Mon Dec 05 04:14:00 2005] [error] mod_jk child workerEnv in error state 8,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1172,[Mon Dec 05 04:14:00 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1173,[Mon Dec 05 04:14:00 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1174,[Mon Dec 05 04:14:00 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,error,unknown,mod_jk child workerEnv in error state 9,success,1175,[Mon Dec 05 04:14:00 2005] [error] mod_jk child workerEnv in error state 9,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1176,[Mon Dec 05 04:14:00 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1177,[Mon Dec 05 04:14:00 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1178,[Mon Dec 05 04:14:00 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,error,unknown,mod_jk child workerEnv in error state 10,success,1179,[Mon Dec 05 04:14:00 2005] [error] mod_jk child workerEnv in error state 10,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 04:14:00 2005,error,unknown,mod_jk child workerEnv in error state 9,success,1180,[Mon Dec 05 04:14:00 2005] [error] mod_jk child workerEnv in error state 9,2005-12-05 04:14:00,2005-12-05,4,Monday
Mon Dec 05 05:06:42 2005,notice,unknown,jk2_init() Found child 4596 in scoreboard slot 8,success,1181,[Mon Dec 05 05:06:42 2005] [notice] jk2_init() Found child 4596 in scoreboard slot 8,2005-12-05 05:06:42,2005-12-05,5,Monday
Mon Dec 05 05:06:42 2005,notice,unknown,jk2_init() Found child 4595 in scoreboard slot 7,success,1182,[Mon Dec 05 05:06:42 2005] [notice] jk2_init() Found child 4595 in scoreboard slot 7,2005-12-05 05:06:42,2005-12-05,5,Monday
Mon Dec 05 05:06:42 2005,notice,unknown,jk2_init() Found child 4594 in scoreboard slot 6,success,1183,[Mon Dec 05 05:06:42 2005] [notice] jk2_init() Found child 4594 in scoreboard slot 6,2005-12-05 05:06:42,2005-12-05,5,Monday
Mon Dec 05 05:06:47 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1184,[Mon Dec 05 05:06:47 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:06:47,2005-12-05,5,Monday
Mon Dec 05 05:06:47 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1185,[Mon Dec 05 05:06:47 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:06:47,2005-12-05,5,Monday
Mon Dec 05 05:06:47 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1186,[Mon Dec 05 05:06:47 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:06:47,2005-12-05,5,Monday
Mon Dec 05 05:06:47 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1187,[Mon Dec 05 05:06:47 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 05:06:47,2005-12-05,5,Monday
Mon Dec 05 05:06:47 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1188,[Mon Dec 05 05:06:47 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 05:06:47,2005-12-05,5,Monday
Mon Dec 05 05:06:47 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1189,[Mon Dec 05 05:06:47 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 05:06:47,2005-12-05,5,Monday
Mon Dec 05 05:11:04 2005,notice,unknown,jk2_init() Found child 4609 in scoreboard slot 7,success,1190,[Mon Dec 05 05:11:04 2005] [notice] jk2_init() Found child 4609 in scoreboard slot 7,2005-12-05 05:11:04,2005-12-05,5,Monday
Mon Dec 05 05:11:04 2005,notice,unknown,jk2_init() Found child 4608 in scoreboard slot 6,success,1191,[Mon Dec 05 05:11:04 2005] [notice] jk2_init() Found child 4608 in scoreboard slot 6,2005-12-05 05:11:04,2005-12-05,5,Monday
Mon Dec 05 05:11:34 2005,notice,unknown,jk2_init() Found child 4611 in scoreboard slot 9,success,1192,[Mon Dec 05 05:11:34 2005] [notice] jk2_init() Found child 4611 in scoreboard slot 9,2005-12-05 05:11:34,2005-12-05,5,Monday
Mon Dec 05 05:11:54 2005,notice,unknown,jk2_init() Found child 4613 in scoreboard slot 7,success,1193,[Mon Dec 05 05:11:54 2005] [notice] jk2_init() Found child 4613 in scoreboard slot 7,2005-12-05 05:11:54,2005-12-05,5,Monday
Mon Dec 05 05:11:54 2005,notice,unknown,jk2_init() Found child 4612 in scoreboard slot 6,success,1194,[Mon Dec 05 05:11:54 2005] [notice] jk2_init() Found child 4612 in scoreboard slot 6,2005-12-05 05:11:54,2005-12-05,5,Monday
Mon Dec 05 05:12:32 2005,notice,unknown,jk2_init() Found child 4615 in scoreboard slot 9,success,1195,[Mon Dec 05 05:12:32 2005] [notice] jk2_init() Found child 4615 in scoreboard slot 9,2005-12-05 05:12:32,2005-12-05,5,Monday
Mon Dec 05 05:12:56 2005,notice,unknown,jk2_init() Found child 4616 in scoreboard slot 6,success,1196,[Mon Dec 05 05:12:56 2005] [notice] jk2_init() Found child 4616 in scoreboard slot 6,2005-12-05 05:12:56,2005-12-05,5,Monday
Mon Dec 05 05:12:56 2005,notice,unknown,jk2_init() Found child 4617 in scoreboard slot 7,success,1197,[Mon Dec 05 05:12:56 2005] [notice] jk2_init() Found child 4617 in scoreboard slot 7,2005-12-05 05:12:56,2005-12-05,5,Monday
Mon Dec 05 05:12:56 2005,notice,unknown,jk2_init() Found child 4618 in scoreboard slot 8,success,1198,[Mon Dec 05 05:12:56 2005] [notice] jk2_init() Found child 4618 in scoreboard slot 8,2005-12-05 05:12:56,2005-12-05,5,Monday
Mon Dec 05 05:15:29 2005,notice,unknown,jk2_init() Found child 4634 in scoreboard slot 6,success,1199,[Mon Dec 05 05:15:29 2005] [notice] jk2_init() Found child 4634 in scoreboard slot 6,2005-12-05 05:15:29,2005-12-05,5,Monday
Mon Dec 05 05:15:29 2005,notice,unknown,jk2_init() Found child 4637 in scoreboard slot 7,success,1200,[Mon Dec 05 05:15:29 2005] [notice] jk2_init() Found child 4637 in scoreboard slot 7,2005-12-05 05:15:29,2005-12-05,5,Monday
Mon Dec 05 05:15:29 2005,notice,unknown,jk2_init() Found child 4631 in scoreboard slot 9,success,1201,[Mon Dec 05 05:15:29 2005] [notice] jk2_init() Found child 4631 in scoreboard slot 9,2005-12-05 05:15:29,2005-12-05,5,Monday
Mon Dec 05 05:15:29 2005,notice,unknown,jk2_init() Found child 4630 in scoreboard slot 8,success,1202,[Mon Dec 05 05:15:29 2005] [notice] jk2_init() Found child 4630 in scoreboard slot 8,2005-12-05 05:15:29,2005-12-05,5,Monday
Mon Dec 05 05:15:33 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1203,[Mon Dec 05 05:15:33 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:15:33,2005-12-05,5,Monday
Mon Dec 05 05:15:33 2005,error,unknown,mod_jk child workerEnv in error state 9,success,1204,[Mon Dec 05 05:15:33 2005] [error] mod_jk child workerEnv in error state 9,2005-12-05 05:15:33,2005-12-05,5,Monday
Mon Dec 05 05:15:33 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1205,[Mon Dec 05 05:15:33 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:15:33,2005-12-05,5,Monday
Mon Dec 05 05:15:33 2005,error,unknown,mod_jk child workerEnv in error state 9,success,1206,[Mon Dec 05 05:15:33 2005] [error] mod_jk child workerEnv in error state 9,2005-12-05 05:15:33,2005-12-05,5,Monday
Mon Dec 05 05:15:33 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1207,[Mon Dec 05 05:15:33 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:15:33,2005-12-05,5,Monday
Mon Dec 05 05:15:33 2005,error,unknown,mod_jk child workerEnv in error state 7,success,1208,[Mon Dec 05 05:15:33 2005] [error] mod_jk child workerEnv in error state 7,2005-12-05 05:15:33,2005-12-05,5,Monday
Mon Dec 05 05:15:33 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1209,[Mon Dec 05 05:15:33 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 05:15:33,2005-12-05,5,Monday
Mon Dec 05 05:15:33 2005,error,unknown,mod_jk child workerEnv in error state 8,success,1210,[Mon Dec 05 05:15:33 2005] [error] mod_jk child workerEnv in error state 8,2005-12-05 05:15:33,2005-12-05,5,Monday
Mon Dec 05 06:35:27 2005,notice,unknown,jk2_init() Found child 4820 in scoreboard slot 8,success,1211,[Mon Dec 05 06:35:27 2005] [notice] jk2_init() Found child 4820 in scoreboard slot 8,2005-12-05 06:35:27,2005-12-05,6,Monday
Mon Dec 05 06:35:27 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1212,[Mon Dec 05 06:35:27 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 06:35:27,2005-12-05,6,Monday
Mon Dec 05 06:35:27 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1213,[Mon Dec 05 06:35:27 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 06:35:27,2005-12-05,6,Monday
Mon Dec 05 06:36:58 2005,notice,unknown,jk2_init() Found child 4821 in scoreboard slot 10,success,1214,[Mon Dec 05 06:36:58 2005] [notice] jk2_init() Found child 4821 in scoreboard slot 10,2005-12-05 06:36:58,2005-12-05,6,Monday
Mon Dec 05 06:36:58 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1215,[Mon Dec 05 06:36:58 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 06:36:58,2005-12-05,6,Monday
Mon Dec 05 06:36:58 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1216,[Mon Dec 05 06:36:58 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 06:36:58,2005-12-05,6,Monday
Mon Dec 05 06:36:59 2005,error,221.232.178.24,Directory index forbidden by rule: /var/www/html/,success,1217,[Mon Dec 05 06:36:59 2005] [error] [client 221.232.178.24] Directory index forbidden by rule: /var/www/html/,2005-12-05 06:36:59,2005-12-05,6,Monday
Mon Dec 05 07:16:00 2005,notice,unknown,jk2_init() Found child 4893 in scoreboard slot 7,success,1218,[Mon Dec 05 07:16:00 2005] [notice] jk2_init() Found child 4893 in scoreboard slot 7,2005-12-05 07:16:00,2005-12-05,7,Monday
Mon Dec 05 07:16:00 2005,notice,unknown,jk2_init() Found child 4892 in scoreboard slot 6,success,1219,[Mon Dec 05 07:16:00 2005] [notice] jk2_init() Found child 4892 in scoreboard slot 6,2005-12-05 07:16:00,2005-12-05,7,Monday
Mon Dec 05 07:16:03 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1220,[Mon Dec 05 07:16:03 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 07:16:03,2005-12-05,7,Monday
Mon Dec 05 07:16:03 2005,error,unknown,mod_jk child workerEnv in error state 6,success,1221,[Mon Dec 05 07:16:03 2005] [error] mod_jk child workerEnv in error state 6,2005-12-05 07:16:03,2005-12-05,7,Monday
Mon Dec 05 07:16:03 2005,notice,unknown,workerEnv.init() ok /etc/httpd/conf/workers2.properties,success,1222,[Mon Dec 05 07:16:03 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,2005-12-05 07:16:03,2005-12-05,7,Monday
